BUATAN,TAHUN_DIBUAT,NAMA_MODEL_YANG_SEBENAR,Count(DOSM_ID),CAR_AGE,PRICE(RM)
VOLVO,2021,XC90,387,3,315844
MITSUBISHI,2021,XPANDER,7506,3,82258.31818
SUBARU,2021,XV,506,3,105414.8077
TOYOTA,2021,YARIS,13830,3,71731.8805
BMW,2021,Z4,3,3,285884.6154
MAZDA,2022,2,267,2,93196.57143
PEUGEOT,2022,2008,764,2,107303
BMW,2022,218I,1054,2,178473.7846
MAZDA,2022,3,302,2,150500
TESLA,2022,3,4,2,150500
PEUGEOT,2022,3008,855,2,135216.2105
BMW,2022,320I,789,2,216044.8939
BMW,2022,330E,213,2,228607.5676
BMW,2022,330I,536,2,243630.8095
BMW,2022,330LI,269,2,250851.6129
BMW,2022,430I,31,2,385000
PEUGEOT,2022,5008,147,2,117456.6667
BMW,2022,530E,364,2,265431.25
BMW,2022,530I,512,2,311840.6557
MAZDA,2022,6,143,2,181800
BMW,2022,630I,56,2,305072.7273
PORSCHE,2022,718,3,2,832730.7692
BMW,2022,740LE,129,2,427818.3784
PORSCHE,2022,911,37,2,1494963.881
AUDI,2022,A7,1,2,499000
HONDA,2022,ACCORD,634,2,152439.1304
NISSAN,2022,ALMERA,3273,2,66353.58333
TOYOTA,2022,ALPHARD,426,2,306036.1377
PERODUA,2022,ALZA,23438,2,70895.74286
VOLKSWAGEN,2022,ARTEON,357,2,215872.1017
PERODUA,2022,ARUZ,18956,2,65712.19672
PERODUA,2022,ATIVA,32644,2,64035.75735
LAMBORGHINI,2022,AVENTADOR,5,2,3570500
PERODUA,2022,AXIA,57343,2,35674.05769
PERODUA,2022,BEZZA,67552,2,42689.73529
HONDA,2022,BR-V,2355,2,76400
SUBARU,2022,BRZ,33,2,213730.7377
TOYOTA,2022,CAMRY,364,2,179605.2364
KIA,2022,CARNIVAL,1867,2,205150.5161
PORSCHE,2022,CAYENNE,390,2,861216.1455
HONDA,2022,CITY,43476,2,79701.20354
HONDA,2022,CIVIC,9503,2,246782.0772
MERCEDES BENZ,2022,CLA180,1,2,297631.8182
MERCEDES BENZ,2022,CLA250,2,2,301020.7273
HONDA,2022,CR-V,8792,2,138440.4714
ROLLS ROYCE,2022,CULLINAN,2,2,3658325
MAZDA,2022,CX-3,340,2,112975.6571
MAZDA,2022,CX-30,1159,2,136888
MAZDA,2022,CX-5,8034,2,139055.6304
MAZDA,2022,CX-8,1696,2,177388.0811
LAND ROVER,2022,DEFENDER,17,2,468998.5038
MERCEDES BENZ,2022,E200,1,2,315345.0909
MERCEDES BENZ,2022,E300,2,2,335986.3256
FORD,2022,EVEREST,19,2,260000
PROTON,2022,EXORA,4373,2,52829.05263
JAGUAR,2022,F-TYPE,2,2,766849.5
TOYOTA,2022,FORTUNER,2051,2,176266.6667
WESTSTAR MAXUS,2022,G10,50,2,127162.6667
ROLLS ROYCE,2022,GHOST,4,2,2880000
MERCEDES BENZ,2022,GLC300,2,2,364904.1081
VOLKSWAGEN,2022,GOLF,808,2,195404.7692
TOYOTA,2022,GR86,35,2,227502.9631
TOYOTA,2022,GRANACE,2,2,345825.1429
TOYOTA,2022,HARRIER,869,2,205306.113
TOYOTA,2022,HIACE,95,2,115147
TOYOTA,2022,HILUX,17097,2,122960
HONDA,2022,HR-V,10200,2,124370.4828
LAMBORGHINI,2022,HURACAN,12,2,2693333.333
TOYOTA,2022,INNOVA,1014,2,112000
PROTON,2022,IRIZ,5353,2,44879.69697
LEXUS,2022,IS300,2,2,313606.2881
SUZUKI,2022,JIMNY,234,2,162700.0263
CAM,2022,KINGO,5,2,119900
HYUNDAI,2022,KONA,132,2,98000
MASERATI,2022,LEVANTE,15,2,628000
LEXUS,2022,LX500D,1,2,1092144.444
LEXUS,2022,LX600,4,2,983267.6891
BMW,2022,M135I,10,2,316519.0476
BMW,2022,M3,8,2,700444
BMW,2022,M340I,79,2,353706.6667
BMW,2022,M4,16,2,687069.5714
PORSCHE,2022,MACAN,33,2,520512.1034
MASERATI,2022,MC20,1,2,2000000
RENAULT,2022,MEGANE,1,2,270000
FORD,2022,MUSTANG,6,2,305500
MAZDA,2022,MX-5,27,2,206627.5
PERODUA,2022,MYVI,73768,2,53546.19737
NISSAN,2022,NAVARA,2361,2,116045.9483
TOYOTA,2022,NOAH,1,2,207596.125
LEXUS,2022,NX250,1,2,311772.8696
LEXUS,2022,NX350,13,2,345334.6934
HONDA,2022,ODYSSEY,3,2,255875
VOLKSWAGEN,2022,PASSAT,306,2,165233.3333
PROTON,2022,PERSONA,14603,2,43169.625
AUDI,2022,Q3,6,2,208800
AUDI,2022,Q5,8,2,309000
AUDI,2022,Q8,1,2,608000
FORD,2022,RANGER,3987,2,137404.9211
LEXUS,2022,RX300,38,2,327961.5641
VOLVO,2022,S60,118,2,250108.8
VOLVO,2022,S90,46,2,289122
PROTON,2022,SAGA,51201,2,35190.12264
NISSAN,2022,SERENA,2758,2,126881.0556
HYUNDAI,2022,STARIA,129,2,172000
SUZUKI,2022,SWIFT,36,2,127462.5
WESTSTAR MAXUS,2022,T60,26,2,95000
VOLKSWAGEN,2022,TIGUAN,1752,2,162738.1983
MITSUBISHI,2022,TRITON,7680,2,107826.0256
LAMBORGHINI,2022,URUS,11,2,2016247.069
VOLVO,2022,V60,78,2,229333.9355
MAXUS,2022,V80,4,2,134888
WESTSTAR MAXUS,2022,V80,6,2,134888
TOYOTA,2022,VELLFIRE,64,2,240660
TOYOTA,2022,VELOZ,3314,2,91732.53846
FOTON,2022,VIEW,43,2,104300
TOYOTA,2022,VIOS,22712,2,77204.29167
MERCEDES BENZ,2022,VITO,13,2,603872.5
TOYOTA,2022,VOXY,17,2,220794.1955
SUBARU,2022,WRX,7,2,286245
NISSAN,2022,X-TRAIL,1063,2,109398.5455
BMW,2022,X1,842,2,194646.0465
BMW,2022,X3,947,2,295479.4074
BMW,2022,X4,761,2,330641.963
BMW,2022,X5,755,2,352999.9487
GOLDEN DRAGON,2022,X5,3,2,352999.9487
PROTON,2022,X50,38751,2,87199.93056
BMW,2022,X6,21,2,598000
BMW,2022,X7,74,2,546215.3846
PROTON,2022,X70,16226,2,93061.61176
VOLVO,2022,XC40,1146,2,224584.5
VOLVO,2022,XC60,565,2,304475.25
VOLVO,2022,XC90,413,2,336910.4928
MITSUBISHI,2022,XPANDER,13657,2,86506.5
SUBARU,2022,XV,2005,2,118916.5
TOYOTA,2022,YARIS,13465,2,73511.91429
BMW,2022,Z4,8,2,410888
MAZDA,2023,2,29,1,93335
PEUGEOT,2023,2008,192,1,125902.0526
BMW,2023,218I,397,1,194547.1765
MAZDA,2023,3,1289,1,146928.9848
PEUGEOT,2023,3008,343,1,160220.5714
BMW,2023,320I,775,1,242416.9621
BMW,2023,330E,110,1,275147.8261
BMW,2023,330I,366,1,277820.9688
BMW,2023,330LI,106,1,295114.2857
BMW,2023,430I,16,1,420850
BMW,2023,530E,117,1,274931.0345
BMW,2023,530I,228,1,337981.4013
MAZDA,2023,6,55,1,193587
BMW,2023,630I,14,1,442800
PORSCHE,2023,718,5,1,899000
BMW,2023,750E,16,1,593220
PORSCHE,2023,911,24,1,1318177.6
AUDI,2023,A3,5,1,230000
AUDI,2023,A5,7,1,340000
HONDA,2023,ACCORD,361,1,171377.4848
NISSAN,2023,ALMERA,1344,1,82619.14286
PERODUA,2023,ALZA,26227,1,72106.03571
VOLKSWAGEN,2023,ARTEON,171,1,250597.3043
PERODUA,2023,ARUZ,12932,1,71809.84722
PERODUA,2023,ATIVA,25665,1,68379.42373
PERODUA,2023,AXIA,51211,1,39687.76991
BENTLEY,2023,BENTAYGA,5,1,2045000
PERODUA,2023,BEZZA,65805,1,44293.48438
SUBARU,2023,BRZ,27,1,219122.5
TOYOTA,2023,CAMRY,1290,1,206376.1111
KIA,2023,CARNIVAL,572,1,236356.8036
PORSCHE,2023,CAYENNE,329,1,583033.3333
HONDA,2023,CITY,20846,1,86894.60234
HONDA,2023,CIVIC,5825,1,223414.6333
HONDA,2023,CR-V,6810,1,156875.5833
HYUNDAI,2023,CRETA,4,1,119800
MAZDA,2023,CX-3,1466,1,113250.4211
MAZDA,2023,CX-30,3599,1,140944.1667
MAZDA,2023,CX-5,4370,1,157213.6893
MAZDA,2023,CX-8,1675,1,194367.0937
MAZDA,2023,CX-9,6,1,328900
LAND ROVER,2023,DEFENDER,2,1,506400
FORD,2023,EVEREST,46,1,308888
PROTON,2023,EXORA,2642,1,62585.36111
SUBARU,2023,FORESTER,111,1,170185.6667
TOYOTA,2023,FORTUNER,1396,1,214218.1818
WESTSTAR MAXUS,2023,G10,63,1,175888
VOLKSWAGEN,2023,GOLF,280,1,229237.2778
TOYOTA,2023,GR86,2,1,248166.6667
TOYOTA,2023,HARRIER,226,1,382500
TOYOTA,2023,HIACE,126,1,120584.3333
TOYOTA,2023,HILUX,12802,1,134137.3684
HONDA,2023,HR-V,13265,1,129386.4127
TOYOTA,2023,INNOVA,1567,1,123695.5455
PROTON,2023,IRIZ,6031,1,48590.84314
SUZUKI,2023,JIMNY,127,1,161777.3333
PEUGEOT,2023,LANDTREK,28,1,112665.3333
BMW,2023,M2,4,1,606800
BMW,2023,M3,6,1,830933.3333
BMW,2023,M340I,228,1,365591.6667
BMW,2023,M4,8,1,898513.5
BMW,2023,M5,2,1,1201030
MAZDA,2023,MX-5,15,1,279000
PERODUA,2023,MYVI,51354,1,54601.03659
NISSAN,2023,NAVARA,1079,1,121591.8667
LEXUS,2023,NX350,1,1,385425.3333
HYUNDAI,2023,PALISADE,8,1,389888
PROTON,2023,PERSONA,18154,1,51250.42169
AUDI,2023,Q5,3,1,395000
FORD,2023,RANGER,3515,1,164197.0164
TOYOTA,2023,RUSH,908,1,93000
VOLVO,2023,S60,40,1,293666.1333
VOLVO,2023,S90,23,1,351272.3333
PROTON,2023,SAGA,49559,1,39140.82727
NISSAN,2023,SERENA,2465,1,146152.5
KIA,2023,SORENTO,72,1,224635.2143
HYUNDAI,2023,STARIA,398,1,183573.3333
SUZUKI,2023,SWIFT,21,1,134900
VOLKSWAGEN,2023,TIGUAN,974,1,202105.8049
MITSUBISHI,2023,TRITON,4306,1,121351.0522
LAMBORGHINI,2023,URUS,5,1,3010000
VOLVO,2023,V60,38,1,294715.4286
TOYOTA,2023,VELLFIRE,54,1,464830
TOYOTA,2023,VELOZ,5731,1,92933.33333
FOTON,2023,VIEW,66,1,109799.7736
TOYOTA,2023,VIOS,16430,1,85500.6129
HONDA,2023,WR-V,4528,1,94982.84211
NISSAN,2023,X-TRAIL,363,1,135111.6667
BMW,2023,X1,5,1,249844
BMW,2023,X3,517,1,308080.9242
BMW,2023,X4,506,1,357706.6667
BMW,2023,X5,534,1,395743.5897
GOLDEN DRAGON,2023,X5,13,1,395743.5897
PROTON,2023,X50,21766,1,95930.72067
BMW,2023,X6,10,1,751406.5
BMW,2023,X7,25,1,754900
PROTON,2023,X70,4238,1,104974.8272
PROTON,2023,X90,2919,1,134495.3788
VOLVO,2023,XC40,481,1,257249.6667
VOLVO,2023,XC60,401,1,344918.25
VOLVO,2023,XC90,219,1,417695.2857
BMW,2023,XM,6,1,1198688
MITSUBISHI,2023,XPANDER,8742,1,95567.14062
SUBARU,2023,XV,357,1,142210
TOYOTA,2023,YARIS,9377,1,81772.69565
BMW,2023,Z4,1,1,475350
