BUATAN,NAMA_MODEL_YANG_SEBENAR,TAHUN_DIBUAT,KUMPULAN_PENDAPATAN,Count(NO_IR)
PROTON,X70,2019,P7,2229
PROTON,X70,2020,P7,1636
PROTON,X70,2021,P7,1353
PROTON,X70,2022,P7,1705
PROTON,X70,2023,P7,477
PROTON,X90,2023,P7,298
RENAULT,CAPTUR,2016,P7,26
RENAULT,CAPTUR,2017,P7,27
RENAULT,CAPTUR,2018,P7,56
RENAULT,CAPTUR,2019,P7,55
RENAULT,CLIO,2014,P7,7
RENAULT,CLIO,2015,P7,3
RENAULT,CLIO,2016,P7,3
RENAULT,FLUENCE,2014,P7,9
RENAULT,FLUENCE,2015,P7,14
RENAULT,FLUENCE,2016,P7,19
RENAULT,KANGOO,2002,P7,1
RENAULT,KANGOO,2006,P7,26
RENAULT,KOLEOS,2010,P7,1
RENAULT,KOLEOS,2014,P7,6
RENAULT,KOLEOS,2016,P7,6
RENAULT,KOLEOS,2017,P7,3
RENAULT,KOLEOS,2018,P7,3
RENAULT,KOLEOS,2019,P7,1
RENAULT,KOLEOS,2020,P7,4
RENAULT,MEGANE,2010,P7,4
RENAULT,MEGANE,2011,P7,6
RENAULT,MEGANE,2015,P7,3
RENAULT,MEGANE,2020,P7,1
ROLLS ROYCE,GHOST,2010,P7,4
ROLLS ROYCE,WRAITH,2013,P7,1
ROLLS ROYCE,WRAITH,2016,P7,1
SMART,FORFOUR,2005,P7,22
SMART,FORTWO,2005,P7,11
SMART,FORTWO,2016,P7,1
SMART,FORTWO,2017,P7,1
SSANGYONG,ACTYON,2011,P7,2
SSANGYONG,STAVIC,2004,P7,10
SSANGYONG,STAVIC,2010,P7,11
SSANGYONG,STAVIC,2013,P7,14
SUBARU,BRZ,2012,P7,1
SUBARU,BRZ,2013,P7,2
SUBARU,BRZ,2014,P7,3
SUBARU,BRZ,2016,P7,5
SUBARU,BRZ,2017,P7,4
SUBARU,BRZ,2023,P7,3
SUBARU,FORESTER,2003,P7,1
SUBARU,FORESTER,2009,P7,1
SUBARU,FORESTER,2012,P7,2
SUBARU,FORESTER,2013,P7,12
SUBARU,FORESTER,2014,P7,13
SUBARU,FORESTER,2015,P7,4
SUBARU,FORESTER,2016,P7,290
SUBARU,FORESTER,2017,P7,114
SUBARU,FORESTER,2018,P7,154
SUBARU,FORESTER,2019,P7,121
SUBARU,FORESTER,2020,P7,82
SUBARU,FORESTER,2023,P7,12
SUBARU,IMPREZA,2004,P7,6
SUBARU,IMPREZA,2005,P7,17
SUBARU,IMPREZA,2010,P7,2
SUBARU,IMPREZA,2011,P7,1
SUBARU,IMPREZA,2012,P7,3
SUBARU,IMPREZA,2013,P7,1
SUBARU,IMPREZA,2014,P7,3
SUBARU,LEVORG,2017,P7,1
SUBARU,LEVORG,2018,P7,2
SUBARU,WRX,2015,P7,2
SUBARU,WRX,2019,P7,1
SUBARU,WRX,2022,P7,1
SUBARU,XV,2015,P7,4
SUBARU,XV,2016,P7,112
SUBARU,XV,2017,P7,15
SUBARU,XV,2018,P7,269
SUBARU,XV,2019,P7,194
SUBARU,XV,2020,P7,77
SUBARU,XV,2021,P7,50
SUBARU,XV,2022,P7,212
SUBARU,XV,2023,P7,52
SUZUKI,ALTO,2010,P7,54
SUZUKI,ALTO,2011,P7,114
SUZUKI,ALTO,2013,P7,34
SUZUKI,APV,2005,P7,25
SUZUKI,HUSTLER,2020,P7,1
SUZUKI,JIMNY,1996,P7,83
SUZUKI,JIMNY,2013,P7,2
SUZUKI,JIMNY,2015,P7,4
SUZUKI,JIMNY,2018,P7,1
SUZUKI,JIMNY,2019,P7,1
SUZUKI,JIMNY,2020,P7,1
SUZUKI,JIMNY,2021,P7,18
SUZUKI,JIMNY,2022,P7,24
SUZUKI,JIMNY,2023,P7,9
SUZUKI,KIZASHI,2012,P7,7
SUZUKI,SJ410VR,1985,P7,3
SUZUKI,SWIFT,2005,P7,145
SUZUKI,SWIFT,2006,P7,78
SUZUKI,SWIFT,2007,P7,105
SUZUKI,SWIFT,2008,P7,274
SUZUKI,SWIFT,2009,P7,271
SUZUKI,SWIFT,2010,P7,385
SUZUKI,SWIFT,2011,P7,374
SUZUKI,SWIFT,2012,P7,534
SUZUKI,SWIFT,2013,P7,299
SUZUKI,SWIFT,2014,P7,268
SUZUKI,SWIFT,2015,P7,154
SUZUKI,SWIFT,2018,P7,9
SUZUKI,SWIFT,2019,P7,1
SUZUKI,SWIFT,2021,P7,2
SUZUKI,SWIFT,2022,P7,3
SUZUKI,SWIFT,2023,P7,2
SUZUKI,SX4,2007,P7,9
SUZUKI,SX4,2008,P7,96
SUZUKI,SX4,2010,P7,98
SUZUKI,SX4,2011,P7,39
SUZUKI,SX4,2012,P7,48
SUZUKI,VITARA,1991,P7,39
SUZUKI,VITARA,1995,P7,40
SUZUKI,VITARA,1996,P7,77
SUZUKI,VITARA,1997,P7,66
SUZUKI,VITARA,1998,P7,7
SUZUKI,VITARA,2001,P7,5
SUZUKI,VITARA,2008,P7,4
TOYO UNPANKI,CAMRY,1997,P7,1
TOYOTA,86,2012,P7,21
TOYOTA,86,2013,P7,19
TOYOTA,86,2014,P7,24
TOYOTA,86,2015,P7,14
TOYOTA,86,2016,P7,11
TOYOTA,86,2017,P7,32
TOYOTA,86,2018,P7,17
TOYOTA,86,2019,P7,15
TOYOTA,86,2020,P7,3
TOYOTA,ALPHARD,2002,P7,83
TOYOTA,ALPHARD,2003,P7,179
TOYOTA,ALPHARD,2004,P7,189
TOYOTA,ALPHARD,2005,P7,264
TOYOTA,ALPHARD,2006,P7,171
TOYOTA,ALPHARD,2007,P7,102
TOYOTA,ALPHARD,2008,P7,160
TOYOTA,ALPHARD,2009,P7,68
TOYOTA,ALPHARD,2010,P7,96
TOYOTA,ALPHARD,2011,P7,58
TOYOTA,ALPHARD,2012,P7,103
TOYOTA,ALPHARD,2013,P7,79
TOYOTA,ALPHARD,2014,P7,68
TOYOTA,ALPHARD,2015,P7,323
TOYOTA,ALPHARD,2016,P7,293
TOYOTA,ALPHARD,2017,P7,259
TOYOTA,ALPHARD,2018,P7,558
TOYOTA,ALPHARD,2019,P7,578
TOYOTA,ALPHARD,2020,P7,541
TOYOTA,ALPHARD,2021,P7,289
TOYOTA,ALPHARD,2022,P7,39
TOYOTA,AVANZA,2004,P7,380
TOYOTA,AVANZA,2005,P7,2388
TOYOTA,AVANZA,2006,P7,1776
TOYOTA,AVANZA,2007,P7,1480
TOYOTA,AVANZA,2008,P7,1397
TOYOTA,AVANZA,2009,P7,799
TOYOTA,AVANZA,2010,P7,564
TOYOTA,AVANZA,2011,P7,515
TOYOTA,AVANZA,2012,P7,796
TOYOTA,AVANZA,2013,P7,514
TOYOTA,AVANZA,2014,P7,338
TOYOTA,AVANZA,2015,P7,347
TOYOTA,AVANZA,2016,P7,161
TOYOTA,AVANZA,2017,P7,194
TOYOTA,AVANZA,2018,P7,228
TOYOTA,AVANZA,2019,P7,136
TOYOTA,AVANZA,2020,P7,93
TOYOTA,AVANZA,2021,P7,101
TOYOTA,BB,2009,P7,1
TOYOTA,C-HR,2017,P7,19
TOYOTA,C-HR,2018,P7,410
TOYOTA,C-HR,2019,P7,186
TOYOTA,C-HR,2020,P7,35
TOYOTA,CALDINA,2002,P7,28
TOYOTA,CALDINA,2003,P7,39
TOYOTA,CALDINA,2004,P7,56
TOYOTA,CALDINA,2005,P7,45
TOYOTA,CALDINA,2006,P7,11
TOYOTA,CALDINA,2007,P7,4
TOYOTA,CAMRY,1994,P7,45
TOYOTA,CAMRY,1996,P7,95
TOYOTA,CAMRY,1997,P7,92
TOYOTA,CAMRY,1998,P7,36
TOYOTA,CAMRY,1999,P7,95
TOYOTA,CAMRY,2000,P7,128
TOYOTA,CAMRY,2001,P7,67
TOYOTA,CAMRY,2002,P7,224
TOYOTA,CAMRY,2003,P7,378
TOYOTA,CAMRY,2004,P7,408
TOYOTA,CAMRY,2005,P7,390
TOYOTA,CAMRY,2006,P7,310
TOYOTA,CAMRY,2007,P7,759
TOYOTA,CAMRY,2008,P7,870
TOYOTA,CAMRY,2009,P7,724
TOYOTA,CAMRY,2010,P7,910
TOYOTA,CAMRY,2011,P7,571
TOYOTA,CAMRY,2012,P7,796
TOYOTA,CAMRY,2013,P7,405
TOYOTA,CAMRY,2014,P7,447
TOYOTA,CAMRY,2015,P7,544
TOYOTA,CAMRY,2016,P7,273
TOYOTA,CAMRY,2017,P7,196
TOYOTA,CAMRY,2018,P7,127
TOYOTA,CAMRY,2019,P7,112
TOYOTA,CAMRY,2020,P7,27
TOYOTA,CAMRY,2021,P7,42
TOYOTA,CAMRY,2022,P7,34
TOYOTA,CAMRY,2023,P7,129
TOYOTA,CELICA,2000,P7,26
TOYOTA,CELICA,2001,P7,11
TOYOTA,CELICA,2002,P7,4
TOYOTA,CELICA,2003,P7,2
TOYOTA,COROLLA,1983,P7,132
TOYOTA,COROLLA,1989,P7,63
TOYOTA,COROLLA,1990,P7,125
TOYOTA,COROLLA,1991,P7,110
TOYOTA,COROLLA,1992,P7,261
TOYOTA,COROLLA,1993,P7,217
TOYOTA,COROLLA,1994,P7,225
TOYOTA,COROLLA,1995,P7,255
TOYOTA,COROLLA,1996,P7,335
TOYOTA,COROLLA,1997,P7,273
TOYOTA,COROLLA,1998,P7,60
TOYOTA,COROLLA,1999,P7,116
TOYOTA,COROLLA,2000,P7,121
TOYOTA,CORONA,1992,P7,14
TOYOTA,CROWN,2013,P7,4
TOYOTA,CROWN,2019,P7,1
TOYOTA,ESQUIRE,2018,P7,4
TOYOTA,ESTIMA,1994,P7,6
TOYOTA,ESTIMA,1999,P7,3
TOYOTA,ESTIMA,2000,P7,272
TOYOTA,ESTIMA,2001,P7,261
TOYOTA,ESTIMA,2002,P7,181
TOYOTA,ESTIMA,2003,P7,343
TOYOTA,ESTIMA,2004,P7,263
TOYOTA,ESTIMA,2005,P7,192
TOYOTA,ESTIMA,2006,P7,652
TOYOTA,ESTIMA,2007,P7,515
TOYOTA,ESTIMA,2008,P7,477
TOYOTA,ESTIMA,2009,P7,404
TOYOTA,ESTIMA,2010,P7,469
TOYOTA,ESTIMA,2011,P7,308
TOYOTA,ESTIMA,2012,P7,330
TOYOTA,ESTIMA,2013,P7,243
TOYOTA,ESTIMA,2014,P7,177
TOYOTA,ESTIMA,2015,P7,92
TOYOTA,ESTIMA,2016,P7,116
TOYOTA,ESTIMA,2017,P7,52
TOYOTA,ESTIMA,2018,P7,24
TOYOTA,ESTIMA,2019,P7,22
TOYOTA,FORTUNER,2005,P7,92
TOYOTA,FORTUNER,2006,P7,24
TOYOTA,FORTUNER,2007,P7,80
TOYOTA,FORTUNER,2008,P7,49
TOYOTA,FORTUNER,2009,P7,66
TOYOTA,FORTUNER,2010,P7,93
TOYOTA,FORTUNER,2011,P7,41
TOYOTA,FORTUNER,2012,P7,112
TOYOTA,FORTUNER,2013,P7,150
TOYOTA,FORTUNER,2014,P7,108
TOYOTA,FORTUNER,2015,P7,72
TOYOTA,FORTUNER,2016,P7,121
TOYOTA,FORTUNER,2017,P7,239
TOYOTA,FORTUNER,2018,P7,231
TOYOTA,FORTUNER,2019,P7,136
TOYOTA,FORTUNER,2020,P7,62
TOYOTA,FORTUNER,2021,P7,66
TOYOTA,FORTUNER,2022,P7,162
TOYOTA,FORTUNER,2023,P7,122
TOYOTA,GR86,2021,P7,1
TOYOTA,GR86,2022,P7,2
TOYOTA,GR86,2023,P7,1
TOYOTA,GRANACE,2020,P7,1
TOYOTA,GRANACE,2022,P7,1
TOYOTA,HARRIER,1998,P7,182
TOYOTA,HARRIER,1999,P7,123
TOYOTA,HARRIER,2000,P7,44
TOYOTA,HARRIER,2001,P7,66
TOYOTA,HARRIER,2002,P7,21
TOYOTA,HARRIER,2003,P7,260
TOYOTA,HARRIER,2004,P7,212
TOYOTA,HARRIER,2005,P7,258
TOYOTA,HARRIER,2006,P7,154
TOYOTA,HARRIER,2007,P7,136
TOYOTA,HARRIER,2008,P7,121
TOYOTA,HARRIER,2009,P7,88
TOYOTA,HARRIER,2010,P7,60
TOYOTA,HARRIER,2011,P7,27
TOYOTA,HARRIER,2012,P7,15
TOYOTA,HARRIER,2013,P7,3
TOYOTA,HARRIER,2014,P7,345
TOYOTA,HARRIER,2015,P7,241
TOYOTA,HARRIER,2016,P7,111
TOYOTA,HARRIER,2017,P7,215
TOYOTA,HARRIER,2018,P7,190
TOYOTA,HARRIER,2019,P7,99
TOYOTA,HARRIER,2020,P7,148
TOYOTA,HARRIER,2021,P7,130
TOYOTA,HARRIER,2022,P7,75
TOYOTA,HARRIER,2023,P7,25
TOYOTA,HIACE,1991,P7,19
TOYOTA,HIACE,1996,P7,27
TOYOTA,HIACE,1997,P7,24
TOYOTA,HIACE,2000,P7,12
TOYOTA,HIACE,2002,P7,12
TOYOTA,HIACE,2003,P7,14
TOYOTA,HIACE,2004,P7,20
TOYOTA,HIACE,2005,P7,8
TOYOTA,HIACE,2006,P7,23
TOYOTA,HIACE,2007,P7,20
TOYOTA,HIACE,2008,P7,25
TOYOTA,HIACE,2009,P7,29
TOYOTA,HIACE,2010,P7,34
TOYOTA,HIACE,2011,P7,39
TOYOTA,HIACE,2012,P7,50
TOYOTA,HIACE,2013,P7,68
TOYOTA,HIACE,2014,P7,57
TOYOTA,HIACE,2015,P7,69
TOYOTA,HIACE,2016,P7,76
TOYOTA,HIACE,2017,P7,4
TOYOTA,HIACE,2019,P7,1
TOYOTA,HIACE,2020,P7,3
TOYOTA,HIACE,2021,P7,1
TOYOTA,HIACE,2022,P7,6
TOYOTA,HIACE,2023,P7,11
TOYOTA,HILUX,1992,P7,17
TOYOTA,HILUX,2004,P7,276
TOYOTA,HILUX,2005,P7,412
TOYOTA,HILUX,2006,P7,470
TOYOTA,HILUX,2007,P7,497
TOYOTA,HILUX,2008,P7,575
TOYOTA,HILUX,2009,P7,715
TOYOTA,HILUX,2010,P7,922
TOYOTA,HILUX,2011,P7,1058
TOYOTA,HILUX,2012,P7,1506
TOYOTA,HILUX,2013,P7,1508
TOYOTA,HILUX,2014,P7,1356
TOYOTA,HILUX,2015,P7,1694
TOYOTA,HILUX,2016,P7,892
TOYOTA,HILUX,2017,P7,874
TOYOTA,HILUX,2018,P7,1125
TOYOTA,HILUX,2019,P7,749
TOYOTA,HILUX,2020,P7,705
TOYOTA,HILUX,2021,P7,980
TOYOTA,HILUX,2022,P7,1466
TOYOTA,HILUX,2023,P7,1187
TOYOTA,INNOVA,2005,P7,615
TOYOTA,INNOVA,2006,P7,605
TOYOTA,INNOVA,2007,P7,381
TOYOTA,INNOVA,2008,P7,374
TOYOTA,INNOVA,2009,P7,326
TOYOTA,INNOVA,2010,P7,387
TOYOTA,INNOVA,2011,P7,347
TOYOTA,INNOVA,2012,P7,394
TOYOTA,INNOVA,2013,P7,386
TOYOTA,INNOVA,2014,P7,335
TOYOTA,INNOVA,2015,P7,210
TOYOTA,INNOVA,2016,P7,142
TOYOTA,INNOVA,2017,P7,438
TOYOTA,INNOVA,2018,P7,354
TOYOTA,INNOVA,2019,P7,198
TOYOTA,INNOVA,2020,P7,116
TOYOTA,INNOVA,2021,P7,139
TOYOTA,INNOVA,2022,P7,89
TOYOTA,INNOVA,2023,P7,158
TOYOTA,IPSUM,2005,P7,13
TOYOTA,IPSUM,2006,P7,6
TOYOTA,IS250,2006,P7,1
TOYOTA,IS250,2009,P7,1
TOYOTA,LITEACE,1990,P7,104
TOYOTA,LITEACE,1993,P7,4
TOYOTA,LITEACE,1995,P7,57
TOYOTA,NADIA,1999,P7,6
TOYOTA,NOAH,2015,P7,2
TOYOTA,NOAH,2017,P7,12
TOYOTA,NOAH,2018,P7,33
TOYOTA,NOAH,2019,P7,10
TOYOTA,ODYSSEY,2010,P7,1
TOYOTA,PREVIA,2014,P7,32
TOYOTA,PREVIA,2015,P7,3
TOYOTA,PRIUS,2010,P7,14
TOYOTA,PRIUS,2011,P7,173
TOYOTA,PRIUS,2012,P7,167
TOYOTA,PRIUS,2013,P7,98
TOYOTA,RAV4,1995,P7,15
TOYOTA,RAV4,1996,P7,29
TOYOTA,RAV4,2000,P7,40
TOYOTA,RAV4,2002,P7,8
TOYOTA,RAV4,2004,P7,9
TOYOTA,RAV4,2005,P7,1
TOYOTA,RAV4,2006,P7,13
TOYOTA,RAV4,2007,P7,16
TOYOTA,RAV4,2011,P7,1
TOYOTA,RAV4,2020,P7,16
TOYOTA,ROOMY,2018,P7,1
TOYOTA,ROOMY,2021,P7,2
TOYOTA,RUSH,2008,P7,398
TOYOTA,RUSH,2009,P7,199
TOYOTA,RUSH,2010,P7,166
TOYOTA,RUSH,2011,P7,190
TOYOTA,RUSH,2012,P7,132
TOYOTA,RUSH,2013,P7,96
TOYOTA,RUSH,2014,P7,44
TOYOTA,RUSH,2015,P7,15
TOYOTA,RUSH,2016,P7,10
TOYOTA,RUSH,2019,P7,267
TOYOTA,RUSH,2020,P7,246
TOYOTA,RUSH,2021,P7,212
TOYOTA,RUSH,2023,P7,86
TOYOTA,RX270,2011,P7,1
TOYOTA,RX270,2013,P7,1
TOYOTA,RX270,2014,P7,1
TOYOTA,RX300,2005,P7,2
TOYOTA,SIENTA,2016,P7,222
TOYOTA,SIENTA,2017,P7,169
TOYOTA,SIENTA,2018,P7,128
TOYOTA,SIENTA,2019,P7,3
TOYOTA,SPACIO,2001,P7,3
TOYOTA,SUPRA,2019,P7,2
TOYOTA,SUPRA,2020,P7,6
TOYOTA,TANK,2017,P7,12
TOYOTA,TANK,2018,P7,7
TOYOTA,TANK,2019,P7,8
TOYOTA,TANK,2020,P7,1
TOYOTA,UNSER,2000,P7,402
TOYOTA,UNSER,2001,P7,590
TOYOTA,UNSER,2002,P7,696
TOYOTA,UNSER,2003,P7,750
TOYOTA,UNSER,2004,P7,565
TOYOTA,UNSER,2005,P7,27
TOYOTA,VANGUARD,2008,P7,2
TOYOTA,VANGUARD,2010,P7,9
TOYOTA,VELLFIRE,2008,P7,342
TOYOTA,VELLFIRE,2009,P7,434
TOYOTA,VELLFIRE,2010,P7,637
TOYOTA,VELLFIRE,2011,P7,330
TOYOTA,VELLFIRE,2012,P7,486
TOYOTA,VELLFIRE,2013,P7,454
TOYOTA,VELLFIRE,2014,P7,249
TOYOTA,VELLFIRE,2015,P7,640
TOYOTA,VELLFIRE,2016,P7,529
TOYOTA,VELLFIRE,2017,P7,496
TOYOTA,VELLFIRE,2018,P7,564
TOYOTA,VELLFIRE,2019,P7,280
TOYOTA,VELLFIRE,2020,P7,79
TOYOTA,VELLFIRE,2021,P7,10
TOYOTA,VELLFIRE,2022,P7,4
TOYOTA,VELLFIRE,2023,P7,4
TOYOTA,VELOZ,2022,P7,235
TOYOTA,VELOZ,2023,P7,775
TOYOTA,VIOS,2003,P7,605
TOYOTA,VIOS,2004,P7,1079
TOYOTA,VIOS,2005,P7,1343
TOYOTA,VIOS,2006,P7,1428
TOYOTA,VIOS,2007,P7,1470
TOYOTA,VIOS,2008,P7,2281
TOYOTA,VIOS,2009,P7,2143
TOYOTA,VIOS,2010,P7,2522
TOYOTA,VIOS,2011,P7,2280
TOYOTA,VIOS,2012,P7,2497
TOYOTA,VIOS,2013,P7,2182
TOYOTA,VIOS,2014,P7,3562
TOYOTA,VIOS,2015,P7,2802
TOYOTA,VIOS,2016,P7,1791
TOYOTA,VIOS,2017,P7,1882
TOYOTA,VIOS,2018,P7,1660
TOYOTA,VIOS,2019,P7,2027
TOYOTA,VIOS,2020,P7,1682
TOYOTA,VIOS,2021,P7,1890
TOYOTA,VIOS,2022,P7,1940
TOYOTA,VIOS,2023,P7,1656
TOYOTA,VITZ,2018,P7,1
TOYOTA,VOXY,2014,P7,9
TOYOTA,VOXY,2015,P7,36
TOYOTA,VOXY,2016,P7,67
TOYOTA,VOXY,2017,P7,98
TOYOTA,VOXY,2018,P7,116
TOYOTA,VOXY,2019,P7,68
TOYOTA,VOXY,2020,P7,7
TOYOTA,VOXY,2022,P7,3
TOYOTA,WALD,2004,P7,27
TOYOTA,WALD,2005,P7,105
TOYOTA,WISH,2003,P7,525
TOYOTA,WISH,2004,P7,433
TOYOTA,WISH,2005,P7,438
TOYOTA,WISH,2006,P7,318
TOYOTA,WISH,2007,P7,267
TOYOTA,WISH,2008,P7,267
TOYOTA,WISH,2009,P7,524
TOYOTA,WISH,2010,P7,496
TOYOTA,WISH,2011,P7,328
TOYOTA,WISH,2012,P7,339
TOYOTA,WISH,2013,P7,313
TOYOTA,WISH,2014,P7,219
TOYOTA,WISH,2015,P7,171
TOYOTA,WISH,2016,P7,172
TOYOTA,WISH,2017,P7,101
TOYOTA,YARIS,2006,P7,41
TOYOTA,YARIS,2007,P7,13
TOYOTA,YARIS,2019,P7,911
TOYOTA,YARIS,2020,P7,1124
TOYOTA,YARIS,2021,P7,1105
TOYOTA,YARIS,2022,P7,1036
TOYOTA,YARIS,2023,P7,846
VOLKSWAGEN,ARTEON,2020,P7,11
VOLKSWAGEN,ARTEON,2021,P7,18
VOLKSWAGEN,ARTEON,2022,P7,26
VOLKSWAGEN,ARTEON,2023,P7,18
VOLKSWAGEN,BEETLE,1999,P7,1
VOLKSWAGEN,BEETLE,2000,P7,4
VOLKSWAGEN,BEETLE,2007,P7,3
VOLKSWAGEN,BEETLE,2008,P7,5
VOLKSWAGEN,BEETLE,2009,P7,4
VOLKSWAGEN,BEETLE,2010,P7,1
VOLKSWAGEN,BEETLE,2012,P7,47
VOLKSWAGEN,BEETLE,2013,P7,183
VOLKSWAGEN,BEETLE,2014,P7,104
VOLKSWAGEN,BEETLE,2015,P7,23
VOLKSWAGEN,BEETLE,2016,P7,1
VOLKSWAGEN,BEETLE,2017,P7,20
VOLKSWAGEN,BEETLE,2018,P7,32
VOLKSWAGEN,CC,2012,P7,64
VOLKSWAGEN,CC,2013,P7,38
VOLKSWAGEN,CC,2014,P7,16
VOLKSWAGEN,COOPER,2006,P7,1
VOLKSWAGEN,EOS,2007,P7,1
VOLKSWAGEN,EOS,2008,P7,3
VOLKSWAGEN,EOS,2010,P7,8
VOLKSWAGEN,EOS,2011,P7,5
VOLKSWAGEN,GOLF,2006,P7,2
VOLKSWAGEN,GOLF,2007,P7,31
VOLKSWAGEN,GOLF,2008,P7,22
VOLKSWAGEN,GOLF,2009,P7,14
VOLKSWAGEN,GOLF,2010,P7,62
VOLKSWAGEN,GOLF,2011,P7,153
VOLKSWAGEN,GOLF,2012,P7,145
VOLKSWAGEN,GOLF,2013,P7,170
VOLKSWAGEN,GOLF,2014,P7,12
VOLKSWAGEN,GOLF,2015,P7,8
VOLKSWAGEN,GOLF,2016,P7,20
VOLKSWAGEN,GOLF,2017,P7,13
VOLKSWAGEN,GOLF,2018,P7,32
VOLKSWAGEN,GOLF,2019,P7,17
VOLKSWAGEN,GOLF,2020,P7,6
VOLKSWAGEN,GOLF,2022,P7,56
VOLKSWAGEN,GOLF,2023,P7,32
VOLKSWAGEN,JETTA,2011,P7,42
VOLKSWAGEN,JETTA,2012,P7,95
VOLKSWAGEN,JETTA,2013,P7,34
VOLKSWAGEN,JETTA,2014,P7,176
VOLKSWAGEN,JETTA,2015,P7,86
VOLKSWAGEN,JETTA,2016,P7,19
VOLKSWAGEN,JETTA,2017,P7,52
VOLKSWAGEN,JETTA,2018,P7,26
VOLKSWAGEN,PASSAT,2009,P7,1
VOLKSWAGEN,PASSAT,2010,P7,38
VOLKSWAGEN,PASSAT,2011,P7,108
VOLKSWAGEN,PASSAT,2012,P7,184
VOLKSWAGEN,PASSAT,2013,P7,153
VOLKSWAGEN,PASSAT,2014,P7,118
VOLKSWAGEN,PASSAT,2015,P7,65
VOLKSWAGEN,PASSAT,2016,P7,22
VOLKSWAGEN,PASSAT,2017,P7,66
VOLKSWAGEN,PASSAT,2018,P7,99
VOLKSWAGEN,PASSAT,2019,P7,53
VOLKSWAGEN,PASSAT,2020,P7,59
VOLKSWAGEN,PASSAT,2021,P7,11
VOLKSWAGEN,PASSAT,2022,P7,34
VOLKSWAGEN,POLO,2008,P7,1
VOLKSWAGEN,POLO,2010,P7,53
VOLKSWAGEN,POLO,2011,P7,137
VOLKSWAGEN,POLO,2012,P7,197
VOLKSWAGEN,POLO,2013,P7,144
VOLKSWAGEN,POLO,2014,P7,337
VOLKSWAGEN,POLO,2015,P7,255
VOLKSWAGEN,POLO,2016,P7,70
VOLKSWAGEN,POLO,2017,P7,106
VOLKSWAGEN,POLO,2018,P7,95
VOLKSWAGEN,POLO,2019,P7,72
VOLKSWAGEN,POLO,2020,P7,44
VOLKSWAGEN,SCIROCCO,2009,P7,13
VOLKSWAGEN,SCIROCCO,2010,P7,11
VOLKSWAGEN,SCIROCCO,2011,P7,36
VOLKSWAGEN,SCIROCCO,2012,P7,18
VOLKSWAGEN,SCIROCCO,2013,P7,9
VOLKSWAGEN,SHARAN,2011,P7,3
VOLKSWAGEN,SHARAN,2012,P7,19
VOLKSWAGEN,SHARAN,2013,P7,6
VOLKSWAGEN,TIGUAN,2010,P7,7
VOLKSWAGEN,TIGUAN,2011,P7,9
VOLKSWAGEN,TIGUAN,2012,P7,25
VOLKSWAGEN,TIGUAN,2013,P7,12
VOLKSWAGEN,TIGUAN,2014,P7,30
VOLKSWAGEN,TIGUAN,2017,P7,83
VOLKSWAGEN,TIGUAN,2018,P7,159
VOLKSWAGEN,TIGUAN,2019,P7,114
VOLKSWAGEN,TIGUAN,2020,P7,113
VOLKSWAGEN,TIGUAN,2021,P7,100
VOLKSWAGEN,TIGUAN,2022,P7,153
VOLKSWAGEN,TIGUAN,2023,P7,97
VOLKSWAGEN,TOUAREG,2007,P7,5
VOLKSWAGEN,TOUAREG,2010,P7,1
VOLKSWAGEN,TOUAREG,2011,P7,4
VOLKSWAGEN,TOUAREG,2012,P7,14
VOLKSWAGEN,TOURAN,2011,P7,38
VOLKSWAGEN,TOURAN,2012,P7,31
VOLKSWAGEN,TOURAN,2013,P7,23
VOLKSWAGEN,VENTO,2016,P7,83
VOLKSWAGEN,VENTO,2017,P7,152
VOLKSWAGEN,VENTO,2018,P7,127
VOLKSWAGEN,VENTO,2019,P7,89
VOLKSWAGEN,VENTO,2020,P7,29
VOLVO,740,1990,P7,6
VOLVO,850,1997,P7,4
VOLVO,940,1991,P7,3
VOLVO,S40,2004,P7,12
VOLVO,S40,2007,P7,1
VOLVO,S40,2008,P7,9
VOLVO,S40,2009,P7,3
VOLVO,S40,2010,P7,15
VOLVO,S40,2011,P7,10
VOLVO,S60,2004,P7,8
VOLVO,S60,2005,P7,16
VOLVO,S60,2011,P7,12
VOLVO,S60,2012,P7,8
VOLVO,S60,2013,P7,6
VOLVO,S60,2015,P7,1
VOLVO,S60,2018,P7,2
VOLVO,S60,2019,P7,3
VOLVO,S60,2020,P7,11
VOLVO,S60,2021,P7,10
VOLVO,S60,2022,P7,5
VOLVO,S60,2023,P7,4
VOLVO,S70,1999,P7,6
VOLVO,S80,2003,P7,4
VOLVO,S80,2004,P7,6
VOLVO,S80,2009,P7,4
VOLVO,S80,2010,P7,6
VOLVO,S80,2011,P7,5
VOLVO,S90,2017,P7,4
VOLVO,S90,2018,P7,9
VOLVO,S90,2019,P7,5
VOLVO,S90,2021,P7,1
VOLVO,S90,2022,P7,2
VOLVO,S90,2023,P7,2
VOLVO,V40,2013,P7,13
VOLVO,V40,2014,P7,19
VOLVO,V40,2015,P7,18
VOLVO,V40,2016,P7,13
VOLVO,V40,2018,P7,5
VOLVO,V50,2010,P7,11
VOLVO,V60,2012,P7,7
VOLVO,V60,2022,P7,5
VOLVO,V60,2023,P7,2
VOLVO,V90,2017,P7,1
VOLVO,XC40,2018,P7,1
VOLVO,XC40,2019,P7,23
VOLVO,XC40,2020,P7,19
VOLVO,XC40,2021,P7,38
